350
47 790
4 3 268576
1 20 130132
15 10 196564
9 11 443935
8 13 428534
16 4 92606
8 18 460151
47 7
44 45 606555
22 16 805035
12 33 188993
27 31 390100
22 37 513026
32 34 403754
31 13 354584
41 820
20 2 162690
35 6 162331
40 20 124977
39 26 146300
39 20 130165
30 1 1848
31 29 85003
11 26 156678
41 35 138869
5 34 81558
33 11 91419
15 2 40647
1 21 212744
35 2 139700
2 29 78914
23 28 159108
30 20 107443
16 39 130969
1 4 111595
3 8 117399
31 5 42111
2 11 117828
3 13 166640
40 9 48867
15 28 131099
24 33 105807
41 38 107928
9 33 59334
2 28 171746
28 38 136750
23 7 79899
41 9 115575
41 15 99850
25 23 122333
13 2 154968
35 39 137725
15 10 93344
11 41 39120
12 7 99750
1 24 79654
11 20 72329
26 38 207178
4 35 32068
14 40 42991
39 10 101466
1 18 71455
38 23 118618
24 31 106661
39 23 36131
20 25 210652
36 28 199850
38 17 126112
25 8 115155
9 16 124200
39 4 105657
33 14 53458
37 19 44705
23 33 10896
1 27 22183
32 13 191830
40 2 69085
34 10 147595
3 29 171012
21 36 228351
26 23 112237
10 23 65335
10 19 80624
31 8 31390
26 18 163455
13 30 99721
34 31 118965
18 22 87561
23 6 46025
38 31 137132
13 11 163139
19 33 121972
31 13 74562
13 16 211664
11 8 69649
20 19 99051
38 30 111973
35 24 155906
23 15 28009
13 5 116673
23 19 111076
19 27 113144
34 35 188874
26 14 138016
21 13 208073
6 3 143784
37 1 51114
6 28 149115
14 36 83304
30 14 29153
11 12 100374
14 22 43411
18 40 87141
39 31 47881
9 14 30278
34 6 97222
31 20 132602
2 41 140497
33 13 127722
38 33 128656
25 35 78547
38 34 176579
32 34 156715
8 10 88671
28 11 209117
21 11 200584
22 26 171740
6 14 32569
22 25 123182
15 37 63866
15 14 14553
1 16 110095
37 18 48620
15 1 12752
39 32 111135
37 29 108680
33 21 207525
37 26 142526
19 13 183129
28 17 159838
29 10 133363
27 12 31787
31 30 25159
17 21 220163
38 10 129851
15 29 45244
9 1 33181
26 5 140530
10 6 111360
3 19 199641
37 2 104513
3 41 208208
13 1 101569
28 3 256867
2 17 74090
4 22 157909
23 9 48438
12 30 36956
28 39 164725
12 32 99865
41 36 168601
26 33 101341
39 29 78870
41 30 102538
25 41 177443
15 39 33626
40 7 80328
19 4 115368
19 26 187231
4 2 107632
14 28 116546
24 20 118969
25 14 104173
22 5 31210
34 4 156806
6 13 132337
36 10 148762
32 41 120698
1 41 104386
33 16 104876
18 33 97608
12 13 104460
25 31 115844
20 9 108357
30 9 35029
13 10 142722
5 15 2352
2 7 117204
32 6 95525
14 35 138709
20 34 201249
21 40 197058
9 10 113773
9 35 165281
24 2 126802
33 36 97869
31 27 43578
21 37 213488
30 8 6231
30 21 214592
34 30 93806
16 29 153100
18 7 62148
31 3 136327
11 5 80370
33 31 53160
25 5 91972
2 32 118156
39 22 67188
11 6 95197
27 6 27447
25 26 220332
34 26 172705
22 7 110956
10 17 126787
4 26 186783
28 12 153455
20 37 58177
14 39 48179
41 26 195798
36 9 76464
8 5 23183
6 37 81882
23 27 37440
30 23 17105
10 40 65764
5 1 15104
28 25 220719
25 15 94324
3 1 113016
20 38 66567
41 10 89191
8 19 100202
1 32 90261
32 28 203904
16 3 193807
16 26 183398
28 9 146824
15 24 92406
7 26 156054
7 36 136358
16 21 102649
18 19 93325
33 10 76231
4 6 130263
31 28 170858
3 34 160295
19 16 128488
15 4 124347
11 38 79780
2 18 99350
35 10 144355
10 31 107599
38 8 118204
17 37 97309
26 24 203318
12 5 24708
26 12 160534
38 6 115389
12 21 217839
3 7 168464
17 35 133664
22 35 178414
19 29 148957
39 25 127950
37 33 77267
39 19 110652
21 22 181647
11 3 169088
29 22 74102
28 40 159537
23 29 73253
22 23 61571
5 36 71103
33 8 34232
8 1 8079
40 4 95909
29 28 147237
1 33 26153
14 13 128874
4 9 144776
10 12 115700
40 5 30790
37 4 111960
25 21 166791
11 39 86140
28 1 143851
5 23 30361
23 13 116826
12 22 55918
11 4 126112
35 15 144852
39 34 112832
7 11 624
32 14 87358
28 26 254562
11 19 30553
36 17 102194
34 18 137909
17 5 31091
9 8 41260
36 12 91107
6 24 104171
33 3 88931
20 21 192996
7 38 80404
24 39 58780
15 38 97373
5 39 35978
20 29 166857
30 25 108924
32 27 82236
21 31 239729
33 7 90795
21 32 171085
21 15 205582
16 14 122409
12 15 22356
34 2 119853
23 20 124548
32 10 131649
12 40 50794
7 5 79746
18 32 18806
4 18 160580
3 37 154936
41 29 140390
9 13 134750
29 1 57996
16 40 94409
40 41 120072
34 25 173530
33 6 56921
25 1 107076
4 14 138900
24 32 128218
21 4 212185
35 8 140179
10 1 80592
9 38 113098
35 13 119829
30 6 32616
20 33 135444
6 25 112340
15 40 28438
25 32 167129
11 29 122832
29 5 42892
6 15 18016
31 18 98462
1 14 27305
34 1 91958
10 28 224443
13 37 148987
24 16 171631
12 34 91207
23 32 105518
35 26 218851
3 5 128120
33 40 10467
41 24 114064
26 2 133659
37 36 122830
31 9 60188
12 33 61261
14 2 55200
36 25 163075
12 38 108323
16 20 90347
9 15 20429
3 20 203047
6 9 38445
35 32 210040
15 11 78018
26 9 158607
13 34 193527
16 27 117287
40 30 17534
19 36 167535
16 35 141604
33 2 79552
38 21 126429
3 12 148124
31 41 100000
28 22 159957
27 37 73297
33 29 84149
18 35 192648
5 20 124395
10 21 250655
31 11 88577
4 33 85442
7 28 208493
10 7 50695
4 36 180998
23 14 42562
8 4 119674
29 32 118049
40 31 42693
27 29 49971
18 11 62772
24 36 63287
36 26 197142
37 22 97428
19 12 97192
37 35 144028
25 9 110049
21 9 221307
7 21 199960
3 40 99398
8 22 54393
31 32 117268
35 38 165384
28 5 128747
11 14 92571
14 19 118266
27 24 97859
27 38 102100
19 31 108567
40 11 80952
28 8 151930
27 2 50078
4 13 151897
14 3 140321
26 29 168707
40 22 62000
36 29 107018
2 25 134971
8 36 79795
11 17 111461
13 18 173024
34 22 112768
13 17 104611
19 35 147436
15 8 20831
39 40 36560
25 13 41282
30 24 81502
32 26 144649
36 22 102313
20 1 109291
9 12 42785
16 11 97935
7 39 85516
5 14 12201
22 20 130378
12 20 144399
34 19 131425
2 30 55247
1 26 125426
30 15 14600
22 15 33562
19 28 234812
5 38 95021
7 13 162515
29 6 56283
31 2 80406
41 16 131708
29 38 137913
14 37 78419
39 3 133890
36 31 98723
21 34 278889
12 16 132103
8 20 113674
24 40 95340
34 17 112649
13 28 245420
21 6 223598
13 39 122443
19 22 137275
33 25 133229
19 6 125750
4 3 174373
22 10 126906
32 33 116414
17 29 73983
16 7 97311
14 12 36909
32 7 80954
35 29 108018
18 6 76719
20 35 202205
40 25 122762
12 29 67600
27 4 125608
18 30 73303
32 15 77509
24 10 85475
37 28 194965
5 35 147204
9 34 99635
15 13 114321
28 30 145699
28 24 195125
15 34 79206
3 21 296456
17 20 155486
15 18 58703
32 38 92216
27 14 19280
37 25 152475
23 8 23336
7 30 62794
6 5 20368
9 39 54055
38 16 23780
20 7 71705
41 4 106801
28 34 210305
12 18 81059
41 37 53272
32 22 106367
16 4 109536
2 16 153207
27 3 135199
36 13 173285
25 16 202180
3 15 125768
3 38 217587
11 24 74944
38 2 138020
41 7 39744
8 29 66075
31 4 138602
14 24 78579
22 3 159330
19 40 111505
32 17 106248
9 27 25156
37 5 66218
4 38 133316
7 15 77394
27 10 102775
9 3 146197
11 22 111580
33 35 117510
12 25 116680
18 25 148323
32 20 125603
16 15 112560
28 27 135826
39 1 20874
2 6 22631
18 17 87442
15 17 33443
31 14 54312
23 1 15257
2 9 61076
23 16 94838
36 20 181007
19 21 231137
25 17 108905
21 39 231120
25 4 110615
36 15 68751
16 10 148006
5 27 7079
4 28 255446
14 8 35384
5 18 56351
19 38 110333
21 35 244253
34 40 81831
38 24 154724
23 18 86712
38 22 63811
7 34 156600
19 5 106065
35 11 158180
23 41 119643
18 8 79534
16 36 132524
35 1 132100
3 10 165162
17 6 51459
37 40 66800
2 19 148381
7 9 96447
24 13 181223
9 19 124142
13 38 204110
29 24 47888
4 30 113443
18 9 38274
17 8 54274
25 19 168876
32 40 105947
26 31 148737
5 2 42999
11 1 65266
9 22 49287
36 34 59657
26 20 200703
24 21 274280
10 18 112843
3 32 157059
8 34 100037
29 18 99243
40 6 46454
5 33 41257
4 17 101596
17 30 48043
21 41 234357
37 34 143072
31 17 67590
9 37 84295
33 34 71364
5 16 110208
23 24 94911
29 13 159565
16 6 130576
35 28 255255
30 27 24031
14 10 107897
2 3 121249
12 4 146703
26 6 156194
28 20 203317
22 30 48162
32 5 75157
10 37 64223
12 39 55982
2 1 53399
40 27 37869
41 27 104577
30 36 73564
5 10 95696
40 36 87402
41 13 174562
6 41 117866
17 1 46195
29 14 30691
8 39 28953
20 18 106797
17 40 61881
18 3 175865
23 34 82260
29 7 122208
18 36 114738
20 27 131474
10 4 161673
17 24 121871
41 14 109699
24 19 105497
27 25 84893
27 33 48336
22 16 78998
1 12 35108
4 5 126699
10 2 133991
11 10 50071
38 25 186993
17 14 43292
29 9 60969
36 32 133544
36 27 78182
7 27 86825
6 8 38847
8 2 61478
24 3 192670
30 39 22722
31 12 29898
18 38 109327
23 36 86973
32 8 98340
39 33 47027
6 39 51642
30 3 111168
33 30 28001
29 25 134864
26 15 138178
26 10 177572
11 32 81578
2 22 74209
23 35 128406
34 41 122858
19 30 93971
25 3 207922
8 16 118174
21 26 286047
23 21 197487
11 25 138323
8 40 23765
16 34 176240
37 16 110839
10 30 82440
15 31 39759
17 23 61452
17 33 72348
25 10 184004
2 23 68656
3 17 157815
27 26 147609
33 28 170004
22 17 62301
7 8 69025
41 18 101892
12 35 166304
41 17 128589
24 8 87733
21 29 246122
24 34 122944
39 36 92590
20 13 207164
1 36 71716
24 37 60792
6 7 94573
3 23 99827
39 38 130999
41 33 130539
14 18 68552
8 13 105952
27 8 30262
28 18 185098
23 11 80523
37 8 55497
4 23 96338
24 22 121990
26 30 123578
9 17 49168
41 20 107618
39 37 71988
21 5 203230
35 36 203816
5 9 18077
15 19 108417
12 23 50365
14 34 93759
19 32 112131
27 39 43057
8 21 220823
2 12 63003
6 12 40372
20 4 170137
28 21 263179
31 16 137102
22 27 38289
11 34 157224
4 32 177972
5 24 90780
11 30 63418
21 18 189891
4 29 140086
27 11 87449
37 23 66371
36 38 156304
17 7 110837
41 12 105759
37 7 13528
29 40 73682
5 41 97498
17 19 137156
37 11 14152
38 1 110125
15 20 122043
16 17 141299
36 6 50735
22 13 147883
35 7 157556
2 21 207608
39 18 92329
39 17 67069
16 30 111943
35 27 154283
1 40 15686
41 28 226245
27 18 63430
7 4 125488
17 26 145405
38 14 107222
10 20 122400
2 36 73366
40 35 127977
31 37 74425
24 25 182752
32 30 92109
7 24 74320
41 22 128708
29 34 124450
14 7 91947
12 8 43187
31 35 159107
31 6 57775
36 3 184732
7 19 31177
9 32 57080
40 38 118189
13 26 179050
25 7 138947
3 35 206441
17 27 24012
31 23 42264
22 33 72467
32 16 68436
6 1 30768
5 30 16952
16 28 160530
19 1 95819
12 37 86222
29 30 59844
12 17 55799
39 2 74273
4 24 164437
13 40 117255
27 13 118140
38 37 93932
1 22 46314
30 37 49266
18 24 109412
41 39 119219
8 26 129809
41 19 8567
27 34 88637
11 36 136982
31 1 27007
22 6 51578
40 26 111808
40 23 429
20 14 136596
37 32 67426
24 12 114486
41 8 108769
18 16 87242
3 26 12410
21 27 196151
9 11 97071
31 7 87953
15 33 38905
24 9 108857
22 31 73321
6 20 140059
15 27 9431
21 14 215431
7 1 64642
35 30 133948
24 75
1 18 228972
6 14 151199
15 11 124754
6 11 96828
20 14 168920
17 13 518235
4 5 146195
15 5 5197
19 18 133604
7 12 312092
22 10 247236
3 10 275124
2 6 36728
16 10 272544
11 21 190013
19 10 135568
18 9 356283
7 11 137030
15 2 91444
17 14 153369
13 8 502654
20 7 314586
18 22 245289
5 7 256587
1 7 279381
18 2 155114
17 7 238648
5 16 72256
23 22 204716
2 21 96520
24 3 382138
8 21 55541
17 21 171320
1 3 214524
15 7 261784
22 17 55971
10 5 210682
5 22 106497
4 18 315308
4 13 443257
13 2 543653
23 17 148745
20 18 309754
5 13 446992
10 13 657674
4 20 204194
19 21 118030
24 23 82656
9 1 273938
1 5 22783
12 19 63016
8 16 117524
3 4 307734
20 23 224683
1 6 110586
20 6 191368
10 4 274235
4 8 201173
9 14 280139
4 7 110392
20 8 113661
13 15 452189
18 21 251634
23 13 463744
21 7 273767
12 6 78234
20 15 63196
1 14 88116
21 22 153879
14 19 135981
16 17 224330
11 17 101618
14 12 155977
22 3 298238
19 17 55714
20 88
15 18 326713
20 3 114704
12 19 211021
9 3 231620
19 8 208704
11 8 116905
8 17 149337
19 17 260946
8 6 219930
3 2 152552
14 5 145445
18 11 231627
1 11 155823
11 7 116540
1 5 194575
20 19 198154
6 4 221639
15 4 223716
15 8 148399
20 12 93581
6 17 120103
20 15 223770
13 11 216609
9 11 276983
19 7 208339
4 17 250801
18 12 112405
15 17 240882
16 6 371378
1 10 222626
4 12 218032
12 7 230688
17 9 221911
9 13 90457
2 16 261097
2 15 231060
9 1 224445
16 1 150639
13 15 299493
6 3 184925
5 10 28051
13 3 190424
16 11 233260
18 20 205986
18 5 240003
19 14 281070
14 17 37527
11 6 262497
1 18 149006
20 14 100319
18 9 235210
4 3 114650
1 13 133988
3 1 228321
19 10 175066
9 5 247135
17 2 9822
16 18 226443
19 11 91799
13 2 213421
16 9 301882
20 16 207619
12 10 186025
9 6 335518
1 14 151311
14 7 150667
1 8 200162
15 14 220765
13 10 184729
16 14 301950
8 10 33638
2 12 147059
2 11 230124
3 5 33746
19 15 237178
14 18 300317
2 10 158247
18 10 211952
13 18 209792
11 17 226798
12 3 191720
11 4 160013
13 12 97387
18 3 217647
18 2 259464
13 14 241126
9 7 192652
7 2 191520
25 132
14 4 223602
10 21 364589
3 11 368441
21 17 224738
8 6 290214
23 13 381779
10 7 428573
3 19 145092
22 11 212065
7 15 246823
25 3 111129
17 13 224678
15 3 306666
13 6 234324
15 18 230683
1 6 128772
16 13 332310
13 10 577356
17 1 268192
18 7 100475
9 25 167856
13 19 393243
19 25 122062
11 9 224842
8 14 286994
19 24 144667
22 7 242068
17 14 277103
1 2 61174
17 7 213090
20 16 465912
22 21 176690
9 21 160447
12 4 35168
11 1 337393
19 12 103071
13 24 396636
2 22 196940
15 25 247026
9 18 151513
12 9 148865
6 15 320493
20 12 522395
10 5 431217
23 6 235842
19 14 155699
16 4 98392
15 4 239126
20 15 614778
18 12 2648
12 2 200242
9 19 154043
20 22 681171
14 11 302811
20 21 519682
23 10 349756
8 9 285338
16 1 128730
11 21 331166
15 17 343298
12 14 192807
3 20 501439
14 10 397598
24 17 273504
12 15 228035
18 2 202890
11 18 273655
14 21 149295
13 22 532823
1 25 139234
17 3 240087
2 17 303695
8 3 276387
19 4 67903
19 17 218334
3 13 367837
14 15 157139
18 22 276005
8 22 301581
14 23 141652
14 5 87040
20 1 496698
11 12 276303
22 25 292348
2 9 51377
14 7 89684
17 16 178487
17 4 150431
4 22 238189
18 14 190159
4 3 165288
23 15 151580
8 24 275962
22 12 273357
21 19 6404
18 3 127472
11 4 311471
19 11 324762
21 23 161853
8 17 349629
7 1 55102
15 22 66393
8 12 234366
16 11 339527
10 11 94787
25 11 257312
16 19 158877
3 24 236872
16 25 82215
22 24 136187
3 9 227496
4 23 87546
16 9 212089
6 9 241323
20 6 367926
22 14 223532
15 24 69794
2 23 168244
15 5 244179
21 25 128466
3 10 455570
8 4 199198
5 12 105767
19 2 182291
9 13 387260
2 10 371006
7 5 2644
18 17 112615
18 16 65872
12 1 158225
6 17 269732
24 2 60753
18 55
6 13 517643
1 10 288229
6 9 435514
9 3 88735
18 14 35455
9 15 73946
5 13 121956
18 4 225971
17 16 241791
1 13 69193
14 15 167874
3 17 196882
5 4 327786
7 4 63694
8 7 229639
7 12 233793
11 9 103784
10 16 325234
2 8 75897
4 17 71766
11 3 15049
6 16 610260
4 3 209980
7 13 150436
5 17 314688
16 13 256767
12 11 102556
10 17 258635
17 9 110603
9 14 101614
11 4 225029
17 8 94179
16 5 370423
13 12 83357
11 8 117752
18 13 11841
14 12 100386
5 1 191149
2 7 305536
13 10 232617
12 15 75174
12 17 109375
2 17 170076
1 6 542863
11 14 34513
6 18 529484
18 7 162277
1 9 140197
12 4 181141
7 9 235021
15 10 224434
18 3 15991
9 10 150488
9 16 174746
2 10 240353
29 21
24 22 408648
1 26 826387
6 2 849230
18 19 871262
7 10 898790
2 18 764866
10 18 893302
1 18 731940
3 11 992186
8 2 820937
26 23 924611
24 6 680857
26 24 779477
18 21 940197
3 24 655060
13 28 603257
28 18 594460
16 27 530642
29 13 514839
20 18 747398
27 24 882745
31 350
6 9 118397
8 2 211579
1 7 82221
6 10 172520
29 5 248470
11 21 71882
17 20 136083
24 25 224390
6 4 99467
10 11 128997
16 6 121154
3 30 126136
29 25 326561
22 23 58613
12 14 135091
28 22 184660
15 14 142765
2 5 202596
11 8 70389
15 21 101580
8 3 122937
6 30 57908
2 15 224319
11 5 151739
2 26 262895
25 31 339302
18 4 182117
2 21 171123
22 2 206953
6 26 182274
7 3 84950
22 19 34003
16 4 84262
6 12 92672
8 14 130025
17 5 188254
22 17 144067
26 25 249720
27 25 237732
20 27 103976
16 21 134742
27 26 133140
29 3 251094
24 13 101044
20 19 26019
16 30 112900
28 1 191220
25 23 229744
11 29 287286
16 8 133249
25 28 112030
24 12 169445
29 19 218824
4 7 84219
15 6 133840
28 7 149505
1 30 36374
14 16 217714
23 3 124886
31 14 154330
16 22 146686
25 8 198404
21 27 79784
10 28 74080
12 10 179416
14 9 139901
9 11 120989
23 21 94443
31 7 217637
26 12 180159
14 18 273950
28 9 264539
13 21 96436
19 27 81611
8 23 144710
29 9 223757
3 12 160900
13 7 122497
2 12 210960
8 27 121095
30 18 186559
18 10 212149
29 4 267477
22 29 248484
20 11 96074
15 9 110920
18 22 220211
17 19 110064
20 16 158934
30 28 204500
1 25 240844
29 2 109243
27 16 113566
17 14 201460
31 28 324580
3 15 135677
15 16 236322
24 11 76490
27 18 211421
22 20 60022
5 7 79342
23 17 126543
18 31 306639
22 26 127602
6 2 234104
19 24 68269
16 3 168839
24 18 237205
26 29 293586
18 21 184381
4 3 84577
20 5 55665
29 6 246046
5 6 118991
14 28 197283
17 26 106210
20 24 90634
24 16 139350
31 24 116659
13 15 198016
19 21 1827
13 19 98263
20 7 75045
26 16 164680
8 31 253430
17 31 197539
22 1 47066
8 30 133350
17 8 200731
16 9 173389
18 29 388315
4 17 162371
13 5 152567
11 15 173462
11 6 107402
27 9 138878
8 1 156257
15 27 181364
24 9 44499
6 13 82848
29 12 261999
8 7 139693
18 20 208573
13 16 38306
29 17 328888
2 13 250790
27 13 75260
27 7 113523
2 7 221976
15 7 94191
20 23 118635
2 9 221455
21 22 35830
15 28 209294
19 30 93866
19 23 92616
30 15 191748
28 24 220040
9 23 85316
10 29 250631
23 10 154210
1 16 99620
14 4 140049
30 20 116231
30 31 120080
14 27 169353
27 6 128771
23 24 129815
17 2 283014
29 1 201418
21 9 110941
21 10 82018
29 31 345127
29 7 267850
23 4 66386
17 27 191675
18 7 235234
11 25 200163
9 5 188116
26 7 142625
30 26 145395
10 26 173790
4 13 45956
11 19 73709
13 18 136161
19 16 136569
20 1 107088
7 25 208801
6 18 219009
27 31 190943
12 23 59591
16 29 301038
12 17 186134
30 17 151370
17 24 80880
31 20 205546
13 31 194674
4 24 97892
10 14 123203
25 19 159775
6 24 156944
20 26 115964
18 25 250099
17 25 171521
24 7 117295
22 8 124670
19 14 91396
15 12 217655
17 9 125379
21 1 82896
30 21 92039
5 18 264238
27 5 158014
18 11 160715
10 3 116115
28 23 179673
24 3 100539
23 2 201023
18 17 268139
5 19 78190
20 14 65377
11 4 21402
11 17 157370
4 25 208428
19 8 90667
28 4 175862
11 7 105621
8 29 257453
25 5 189421
26 31 141989
31 22 203520
9 18 271244
22 4 86310
26 4 103836
24 5 146299
1 24 141362
30 22 83440
14 30 169855
5 4 130337
7 30 97557
12 20 150995
3 5 110460
11 12 97725
10 27 161802
26 19 93599
18 2 279072
29 13 262732
11 1 85868
16 12 82623
14 1 172465
5 8 120313
4 20 74672
13 28 129906
1 19 81069
7 9 158046
6 17 93462
1 17 138090
26 3 125869
26 9 69829
8 6 177791
25 15 211144
14 22 125399
6 21 90502
4 27 29304
12 9 124946
20 13 120628
28 17 267989
21 25 157948
4 21 50480
10 30 174057
29 30 227235
13 3 130533
23 26 155145
12 8 168114
13 23 49767
27 11 50706
30 4 41559
26 1 166692
14 26 181341
12 4 76323
23 31 144907
22 7 35155
12 27 105627
16 28 168212
28 8 196554
12 1 71138
7 17 133111
11 22 107712
21 8 88840
9 31 161158
16 11 62860
2 31 235884
18 3 218478
13 22 108380
26 21 91772
5 1 91253
9 25 268889
7 16 160803
16 10 142749
5 14 121042
26 24 25330
25 14 199133
10 8 122474
6 28 189154
15 26 180749
29 14 190797
2 30 176196
1 18 197475
9 4 109574
31 3 215451
22 5 44187
9 19 112768
28 19 157925
25 6 248450
28 5 187571
4 8 91791
24 8 146879
8 20 64648
13 17 176310
3 9 145038
3 28 190195
2 27 247059
13 26 126374
2 10 204757
24 2 237565
11 3 105979
24 21 66442
10 20 57826
6 22 74804
9 22 143929
21 12 126803
10 1 164914
13 8 94943
31 19 183181
6 20 114694
20 9 135133
1 4 77933
23 27 95690
16 23 88073
2 20 146931
4 31 161639
27 29 296781
29 23 212965
23 14 184012
14 2 81554
4 15 152060
16 25 218283
10 13 104443
5 15 133053
31 21 181354
16 15
14 9 487599
15 10 428429
13 4 85278
10 14 58852
3 2 138247
7 10 300689
13 14 966716
5 11 849164
9 2 516115
14 12 777679
3 14 109731
14 16 875394
16 5 668229
11 10 700851
15 14 369577
25 199
15 21 126693
17 5 174730
4 24 217865
8 14 83135
8 21 65939
13 24 11840
18 11 26842
25 3 105383
19 15 150280
12 20 160579
13 19 77914
23 16 203591
22 18 154255
18 5 64411
10 6 46110
7 1 156542
17 3 198658
5 3 74498
7 15 155698
10 19 93655
8 3 78973
9 3 250135
10 17 130146
14 16 172243
19 3 14511
21 13 33918
16 18 120993
22 17 110314
22 9 90435
9 13 240604
9 25 270045
22 23 181814
4 17 344110
14 13 66075
9 11 260268
21 17 148323
15 12 197581
9 6 228362
6 14 32244
21 4 230851
9 8 272087
7 18 155411
2 19 85355
16 3 209332
6 7 162828
13 10 15752
16 19 194821
9 24 252444
2 21 197187
11 4 228781
8 23 183061
18 8 68879
16 4 329708
4 14 248047
22 16 273852
11 10 7015
7 12 283791
19 6 106397
6 2 166600
2 4 314709
16 2 175713
5 8 4468
23 19 200369
8 22 188818
8 13 64793
1 21 61463
13 15 160611
1 14 38530
7 25 172455
16 11 100930
5 12 175094
15 1 188156
14 10 78331
25 15 190038
23 14 257260
6 22 137927
5 9 267619
11 15 183367
19 22 145189
20 23 264031
16 12 227034
7 13 159497
13 18 4086
5 19 59974
5 14 78667
11 8 63869
8 15 192632
17 14 140400
21 6 67749
25 14 95502
20 15 217839
15 18 164697
17 1 141950
10 8 56854
1 12 134943
5 25 30898
24 18 15926
11 1 32786
8 4 164912
15 10 176352
5 22 184350
14 18 70161
20 17 171633
4 5 169380
23 6 225016
21 3 126343
20 4 263253
16 17 231312
10 4 221766
23 3 185858
21 24 45758
10 3 108166
2 10 179010
5 1 40137
21 25 63345
11 23 229559
19 1 100111
9 18 244708
10 24 3901
23 15 50560
12 10 133122
19 12 211516
17 15 241568
5 21 61471
10 23 222544
19 18 73828
23 13 206803
20 18 61314
1 13 27558
12 9 156762
16 13 123683
24 5 48485
19 8 64442
